sim,step,x,y,hour,sl,angle,bearing,hab_p,t
2,94,7003.997897988387,6372.844257150556,22,43.85389370019766,1.5784073716883231,-1.6011439011103146,2.0165356496969857,2019-01-04T22:00:00Z
2,95,7197.5681616309,6266.61981750632,23,220.80099307830093,1.099249941223766,-0.5018939598865507,1.860476111372312,2019-01-04T23:00:00Z
2,96,7754.659601041657,6117.573712985402,24,576.6850207328167,0.24047327574002875,-0.26142068414652236,2.4251987288395562,2019-01-05T00:00:00Z
2,97,7552.555750006993,6147.653777276882,1,204.330068445203,-3.02792205653602,2.9938425664970434,1.5952534973621368,2019-01-05T01:00:00Z
2,98,7543.275939715267,6310.993856149703,2,163.60347259526554,-1.3662944277156628,1.627548138781378,2.5960082560777664,2019-01-05T02:00:00Z
2,99,7477.3618723330865,6374.559756671968,3,91.57121812048274,0.7467797315618943,2.3743278703432718,2.0001250008742013,2019-01-05T03:00:00Z
2,100,7312.769047328797,6315.431386855864,4,174.89128668976815,1.112147629732834,-2.7967098071034826,1.892264485359192,2019-01-05T04:00:00Z
3,1,8731.49921419099,12776.3981372118,1,0,-0.5164478998765745,0,0,2019-01-01T01:00:00Z
3,2,9019.527808357474,12718.688717402016,2,293.75303946053594,-0.19774172537657853,-0.19774172537657986,2.908962666988373,2019-01-01T02:00:00Z
3,3,8997.493004038124,12666.771537078597,3,56.39970047904821,-1.7744357522800718,-1.9721774776566652,3.05679793159167,2019-01-01T03:00:00Z
3,4,8998.40864720531,12666.98072270497,4,0.9392342816853071,2.196780451923492,0.22460297426605327,3.05679793159167,2019-01-01T04:00:00Z
3,5,8996.987870948808,12657.874042801164,5,9.216844581602643,-1.9501663771259627,-1.7255634028599962,3.05679793159167,2019-01-01T05:00:00Z
3,6,8985.92385184635,12754.676184435462,6,97.43237215467066,-2.8730242175392804,1.6845976867803065,1.7134744922320047,2019-01-01T06:00:00Z
3,7,8560.411982829666,12975.233844744645,7,479.27657171525897,0.9787872422802577,2.6633849290605656,2.981760948896408,2019-01-01T07:00:00Z
3,8,8462.817565743539,12875.669964227121,8,139.41892464830133,1.273594805215727,-2.346205572903297,1.5524196128050485,2019-01-01T08:00:00Z
3,9,8533.860332819437,12893.773040955097,9,73.31300117181958,2.595714992256954,0.249509419353653,3.5681871573130293,2019-01-01T09:00:00Z
3,10,8482.59800781338,12800.861347057691,10,106.11507351885436,-2.324477489966262,-2.0749680706126163,3.068562199672063,2019-01-01T10:00:00Z
3,11,8575.928933240428,12901.365074910864,11,137.1556085380903,2.8973541046681657,0.8223860340555458,3.3938800295193987,2019-01-01T11:00:00Z
3,12,8742.116405709934,13068.154164368098,12,235.45036922412362,-0.03518108783352192,0.7872049462220226,2.6327703644831972,2019-01-01T12:00:00Z
3,13,8601.320920722947,13070.830935462644,13,140.8209277636438,2.3353782294658165,3.1225831756878453,2.8757599492867785,2019-01-01T13:00:00Z
3,14,8907.921926933015,13205.959194972123,14,335.05794055220923,-2.707464875888161,0.4151182997996868,3.407447437445323,2019-01-01T14:00:00Z
3,15,8941.439394509349,13253.219759111204,15,57.939464577045065,0.538800337231025,0.9539186370307003,3.364761869112651,2019-01-01T15:00:00Z
3,16,8925.725250966785,13235.795061529197,16,23.463895522710303,3.024644208640498,-2.3046224615083477,3.471613824367523,2019-01-01T16:00:00Z
3,17,8649.664377707835,13047.908496738835,17,333.9325784843664,-0.23938451651455095,-2.5440069780229,3.5918643077214556,2019-01-01T17:00:00Z
3,18,8648.189514037376,13122.517989183705,18,74.62406840777003,-2.1486168014626976,1.5905615276939977,0.9548106168707211,2019-01-01T18:00:00Z
3,19,8498.583612821114,12968.722537197635,19,214.55760702042147,2.3502370211027017,-2.342386758382889,0.975022129714489,2019-01-01T19:00:00Z
3,20,8674.546884341235,13075.508666023985,20,205.83087774622513,2.88783950784416,0.5454527494612712,3.341272274653117,2019-01-01T20:00:00Z
3,21,8663.424581719944,13017.114264091912,21,59.44419057068664,-2.3044633004092177,-1.7590105509479415,3.456343462069829,2019-01-01T21:00:00Z
3,22,8567.50375455305,12948.706571914461,22,117.81518337390165,-0.7630729246159271,-2.522083475563873,3.6216752727826433,2019-01-01T22:00:00Z
3,23,8559.081606604559,12971.024367196404,23,23.854068045366507,-1.8294554487798462,1.931646382835882,3.5144592821598053,2019-01-01T23:00:00Z
3,24,8615.398542611598,13005.537251314623,24,66.05101400719296,-1.3818441570243036,0.5498022258115843,3.4929680824279785,2019-01-02T00:00:00Z
3,25,8696.15884350031,12928.383118853428,1,111.69147843714413,-1.312368139595022,-0.7625659137834397,2.4760200331608453,2019-01-02T01:00:00Z
3,26,8684.165850420537,12938.295517340492,2,15.559162148966966,-3.0697280508149154,2.4508913425812158,2.4760200331608453,2019-01-02T02:00:00Z
3,27,8501.658215110834,13260.977424528395,3,370.7190987429189,-0.36535671708805983,2.0855346254931555,3.6579637229442596,2019-01-02T03:00:00Z
3,28,8405.436320685767,13213.128072144373,4,107.4626143843473,1.5175283430324171,-2.6801223386540145,3.535582621892293,2019-01-02T04:00:00Z
3,29,8377.581969302419,13219.940915182711,5,28.675420158247867,-0.70134898030875,2.901713988216837,3.497062673171361,2019-01-02T05:00:00Z
3,30,8404.137308132733,13305.361785988907,6,89.45340233709105,-1.6323227596063559,1.269391228610486,3.6607590317726135,2019-01-02T06:00:00Z
3,31,8665.288140860806,13464.880445376933,7,306.01627428540326,-0.7210468152940708,0.5483444133164178,3.358178089062373,2019-01-02T07:00:00Z
3,32,8809.558548037501,13471.547583493813,8,144.4243785432315,-0.5021644783090196,0.046179935007392,3.33977793653806,2019-01-02T08:00:00Z
3,33,8610.075410137513,13594.423712779333,9,234.29055775813416,2.5433314346372313,2.5895113696446233,3.0910174051920576,2019-01-02T09:00:00Z
3,34,8641.023820887249,13610.507346826733,10,34.8781795984971,-2.1102347406158017,0.47927662902883134,2.180872013171514,2019-01-02T10:00:00Z
3,35,8717.475631269956,13667.65949701581,11,95.45285528483785,0.16265966393076026,0.6419362929595976,0.7826789592703183,2019-01-02T11:00:00Z
3,36,8653.723834219947,13834.268655626598,12,178.38975127540408,1.2943143582797072,1.9362506512393038,3.4748741487662,2019-01-02T12:00:00Z
3,37,8774.970550424448,13478.998929087815,13,375.38959067256695,3.1050244180560016,-1.2419102378842812,3.5253868003686266,2019-01-02T13:00:00Z
3,38,8838.578298484903,13499.100281666997,14,66.708395190072,1.5479991755106113,0.3060889376263212,3.472663313150406,2019-01-02T14:00:00Z
3,39,9150.51812931705,12943.095589522587,15,637.5324899534055,-1.3656070010472972,-1.059518063420975,1.6071755811572075,2019-01-02T15:00:00Z
3,40,9224.999898121618,12857.83677246258,16,113.21042253577535,0.20675604517918078,-0.8527620182417934,2.2602142145236335,2019-01-02T16:00:00Z
3,41,9009.249519399595,12356.079747348347,17,546.1761054551739,-1.1241237178878336,-1.976885736129625,2.535877972841263,2019-01-02T17:00:00Z
3,42,8863.163576618355,12192.07749544188,18,219.63114831160988,-0.3215948115776106,-2.298480547707238,0.860715719172731,2019-01-02T18:00:00Z
3,43,9223.266524139033,12071.711702241108,19,379.68678800549606,1.9759017657253404,-0.3225787819818991,3.5494207342465716,2019-01-02T19:00:00Z
3,44,9163.559177971769,12113.251725179538,20,72.7361030854882,2.856318902907301,2.533740120925397,3.525927762190501,2019-01-02T20:00:00Z
3,45,9163.56992737998,12129.35647531049,21,16.10475371839489,-0.9636112622083441,1.5701288587169988,3.5138854881127672,2019-01-02T21:00:00Z
3,46,9163.92473434814,12147.074303555339,22,17.72138046819818,-0.019355276624961615,1.5507735820920148,3.5138854881127672,2019-01-02T22:00:00Z
3,47,9096.797078678395,12243.926625620352,23,117.84097099523964,0.6260980059864765,2.1768715880785,3.450760394334793,2019-01-02T23:00:00Z
3,48,9129.325374550966,12240.50380729346,24,32.707884640746734,-2.281711650265952,-0.10484006218747229,1.3300656651457152,2019-01-03T00:00:00Z
3,49,9109.21771255215,12183.039487183925,1,60.880753581979754,-1.8025558919167592,-1.9073959541042322,3.395388474067052,2019-01-03T01:00:00Z
3,50,9189.31265907112,12508.164073012009,2,334.84503396012803,-3.0465349197907705,1.3292544332845817,0.6158037856221199,2019-01-03T02:00:00Z
3,51,9087.368050739777,12527.365615897763,3,103.73717953089144,1.6261666511111557,2.9554210843957356,0.9462474907437961,2019-01-03T03:00:00Z
3,52,9011.047783242133,12471.82912606157,4,94.38794909434992,0.8152321057123251,-2.512532117071529,2.567615608374278,2019-01-03T04:00:00Z
3,53,8981.794413482738,12421.723495611985,5,58.02011586536429,0.4132878820706156,-2.0992442350009064,3.0272112290064497,2019-01-03T05:00:00Z
3,54,9346.75451253974,12463.083663824078,6,367.296252932464,2.2120906927650488,0.11284645776414304,0.7429118702809017,2019-01-03T06:00:00Z
3,55,9380.39679228757,12476.282335021162,7,36.13873141105088,0.26102514767084495,0.37387160543497217,0.7512571414311726,2019-01-03T07:00:00Z
3,56,9511.493425909659,12388.22385970963,8,157.92600299265447,-0.9653552887740511,-0.5914836833390845,0.825131746629874,2019-01-03T08:00:00Z
3,57,9624.683985253285,12395.747951064848,9,113.44035734801128,0.6578588176831968,0.06637513434411342,0.8824485540390015,2019-01-03T09:00:00Z
3,58,9483.720870055038,12070.658224121928,10,354.3359005381995,-2.046314676854291,-1.9799395425101791,0.8804223996897538,2019-01-03T10:00:00Z
3,59,9442.58560425273,12175.942752846262,11,113.0351364900837,-2.3599809742231748,1.9432647904462295,0.8404791851838429,2019-01-03T11:00:00Z
3,60,9511.396085186087,12161.61550019951,12,70.28621809916729,-2.148545071663435,-0.20528028121719896,0.878547045091788,2019-01-03T12:00:00Z
3,61,9557.067103321031,11927.046217361418,13,238.9740369761106,-1.1732202390235793,-1.3785005202407763,0.8586360948781173,2019-01-03T13:00:00Z
3,62,9905.455456939591,11861.804685540621,14,354.44449835111783,1.1933779715654795,-0.1851225486752994,0.995637724796931,2019-01-03T14:00:00Z
3,63,9836.291203820401,12021.795629488162,15,174.30087795177846,2.1639572895984607,1.978834740923164,0.8836727278927963,2019-01-03T15:00:00Z
3,64,9831.41926672165,12131.32917551826,16,109.64184181698873,-0.36358876157133047,1.6152459793518308,0.9274761316676934,2019-01-03T16:00:00Z
3,65,10168.316539952,11974.109445592563,17,371.77656756169245,-2.0518755824997603,-0.4366296031479293,1.4056617766618729,2019-01-03T17:00:00Z
3,66,10156.936167819395,11759.686670369898,18,214.72456637298438,-1.1871914285225582,-1.6238210316704897,1.8457625061273575,2019-01-03T18:00:00Z
3,67,10071.402023726841,11311.707836576255,19,456.071403765636,-0.135638013387696,-1.7594590450581844,1.5367948015530906,2019-01-03T19:00:00Z
3,68,10112.733870466225,11265.174150803532,20,62.23909917794798,0.9149276321454547,-0.8445314129127143,2.162099132935206,2019-01-03T20:00:00Z
3,69,9736.97822927333,11120.928331304342,21,402.4911903772268,-1.9305264576044818,-2.7750578705171964,1.704383840163549,2019-01-03T21:00:00Z
3,70,9743.878446295645,11163.098008963987,22,42.730489218747216,-2.099523576281385,1.4086038603809963,1.8539629876613617,2019-01-03T22:00:00Z
3,71,10068.170118748609,10788.775757095986,23,495.25976725943804,-2.265494033022812,-0.8568901726418157,1.8877197305361428,2019-01-03T23:00:00Z
3,72,10109.430200896428,10724.163963614666,24,76.66210430008601,-0.14559787858748807,-1.0024880512293022,1.6601279626290002,2019-01-04T00:00:00Z
3,73,9958.652150395785,10671.889855451323,1,159.58258957996517,-1.8053764696565722,-2.807864520885873,1.5520288050174713,2019-01-04T01:00:00Z
3,74,10180.413955043041,10616.323775083354,2,228.61733811736005,2.5623527475455488,-0.24551177334032176,1.9940746327241263,2019-01-04T02:00:00Z
3,75,10209.367946766126,10690.756250053133,3,79.86568078234309,1.445323112949045,1.1998113396087249,1.9547766943772635,2019-01-04T03:00:00Z
3,76,10282.057291119152,10372.274042650213,4,326.672094331165,-2.5462145813832944,-1.346403241774567,1.5597626318534217,2019-01-04T04:00:00Z
3,77,10244.068480557631,10571.269378223406,5,202.58897627404832,3.1058329275279526,1.7594296857533847,2.04960989455382,2019-01-04T05:00:00Z
3,78,10354.833834662066,10334.093292224166,6,261.76603950818196,-2.8933108975323596,-1.1338812117789752,1.5952666848897934,2019-01-04T06:00:00Z
3,79,9953.374423338602,10703.018852521913,7,545.2299771483476,-2.750904042652389,2.3984000527482228,1.660206119219462,2019-01-04T07:00:00Z
3,80,9999.23172885394,10689.59354824966,8,47.78212284871293,-2.6832038819603827,-0.28480382921215586,1.4267016823093095,2019-01-04T08:00:00Z
3,81,10561.797406675707,10503.902753347184,9,592.419794718727,-0.034014456015766914,-0.3188182852279223,1.8304361154635749,2019-01-04T09:00:00Z
3,82,10585.096551822664,10495.475694623194,10,24.7763089122761,-0.028232248900773804,-0.3470505341287269,1.4579100161790848,2019-01-04T10:00:00Z
3,83,10734.713518528877,10454.882148777326,11,155.02603875061897,0.08211209522407037,-0.26493843890465557,1.5561994537711143,2019-01-04T11:00:00Z
3,84,10792.316487956898,10531.359892169154,12,95.74417643508055,1.1901893587469567,0.9252509198423078,2.1365064630905786,2019-01-04T12:00:00Z
3,85,10667.87898428323,10494.985897129034,13,129.6447447284797,2.5007261809174004,-2.8572082064198803,1.597383419672648,2019-01-04T13:00:00Z
3,86,10802.229804249278,10545.330743397639,14,143.47385257028134,-3.067446012718869,0.35853108804083683,2.2572876513004303,2019-01-04T14:00:00Z
3,87,10651.151027053735,10548.354412333692,15,151.10903180397847,2.7630503808246996,3.1215814688655334,1.5713679790496826,2019-01-04T15:00:00Z
3,88,10548.995877818026,10839.217439201519,16,308.28067554435455,-1.213029272589617,1.9085521962759144,1.853852098186811,2019-01-04T16:00:00Z
3,89,10564.400255962726,10892.563836607402,17,55.525966738196864,-0.6188703597374277,1.2896818365384712,1.2798909222086272,2019-01-04T17:00:00Z
3,90,10327.145468474126,10583.890757468173,18,389.31851223844234,2.7673902867649165,-2.226113183876199,2.3693465689818063,2019-01-04T18:00:00Z
3,91,10263.081907579055,10571.496194358651,19,65.25155192968427,-0.7243677695337163,-2.9504809534099223,1.613437458872795,2019-01-04T19:00:00Z
3,92,10372.627209528964,10584.916079196391,20,110.36424461008542,3.072378921280025,0.12189796787010361,2.323465496301651,2019-01-04T20:00:00Z
3,93,10737.785812216576,10757.461443421329,21,403.8721429268004,0.31952635805821883,0.4414243259283226,0.8575971486667793,2019-01-04T21:00:00Z
3,94,10749.58712270349,10718.261549787283,22,40.93778926772927,-1.7197965651614688,-1.2783722392331511,1.0868110259373982,2019-01-04T22:00:00Z
3,95,10438.684484569558,10582.698877406216,23,339.1720633273542,-1.4520450284180912,-2.730417267651241,2.098813553651174,2019-01-04T23:00:00Z
3,96,10201.657541872075,10394.716396324267,24,302.5213790102127,0.25933476484818696,-2.4710825028030534,1.5906444936990738,2019-01-05T00:00:00Z
3,97,10003.882844389282,10206.589609355533,1,272.95882279125897,0.08989225198454287,-2.3811902508185083,2.558809518814087,2019-01-05T01:00:00Z
3,98,10055.289895751677,10227.440049877026,2,55.47455091946445,2.7665105375712598,0.38532028675273966,2.4062728385130563,2019-01-05T02:00:00Z
3,99,10326.214243765171,10342.472572132654,3,294.33396596897904,0.016205391636751276,0.4015256783894931,1.6505622615416846,2019-01-05T03:00:00Z
3,100,10326.966158598558,10185.53310938013,4,156.9412639969727,-1.9675309279949205,-1.5660052496054253,1.5579951802889505,2019-01-05T04:00:00Z
4,1,8858.357602730393,7492.03881714493,1,0,1.9422783857480317,0,0,2019-01-01T01:00:00Z
4,2,8773.83668250616,7537.022650825163,2,95.7461813761889,2.65250150027152,2.6525015002715153,2.019247536857923,2019-01-01T02:00:00Z
4,3,8698.92634256569,7488.576706321777,3,89.210809708364,1.0631564533279763,-2.56752735358009,2.1887515485286713,2019-01-01T03:00:00Z
4,4,8678.368246022548,7483.742576486385,4,21.118810211338726,-0.3431161066545063,-2.9106434602346125,2.1887515485286713,2019-01-01T04:00:00Z
4,5,9086.919503605117,7233.926445067358,5,478.8760064875521,2.3618340540171,-0.5488094062175115,2.4019682655731835,2019-01-01T05:00:00Z
4,6,9042.475700371275,6971.843525257458,6,265.82458220031253,-1.1899680367965806,-1.7387774430140945,1.8883469700813293,2019-01-01T06:00:00Z
4,7,8676.653605926263,7278.167628090058,7,477.1375700574547,-2.0999240764381097,2.4444837877273815,1.8279562642176947,2019-01-01T07:00:00Z
4,8,8955.703285260162,6882.166334952677,8,484.4437508140961,2.8817575824618418,-0.9569439369903631,2.0080057779947915,2019-01-01T08:00:00Z
4,9,9038.18958577088,7128.69220313769,9,259.95959966179106,2.2048547210492107,1.2479107840588468,2.335879852374395,2019-01-01T09:00:00Z
4,10,8927.661288551792,7200.311197400664,10,131.70339716723763,1.3187352067289249,2.5666459907877694,2.1795071413119635,2019-01-01T10:00:00Z
4,11,9032.199858338347,7174.782901357099,11,107.61043848951822,-2.8061582200506625,-0.23951222926289636,2.5002531955639524,2019-01-01T11:00:00Z
4,12,9037.273561878517,7168.953853610693,12,7.727888796005751,-0.6150555565384193,-0.8545677858013773,2.5002531955639524,2019-01-01T12:00:00Z
4,13,9163.005147673153,6875.420205121059,13,319.32809845372196,-0.31153406500999026,-1.1661018508113679,2.1240433057149253,2019-01-01T13:00:00Z
4,14,9052.657789827976,6867.909416096074,14,110.60267327325066,-1.9075306581371312,-3.0736325089485006,1.7005682239929834,2019-01-01T14:00:00Z
4,15,9231.477322186616,7202.7260367979,15,379.57686263937757,-2.1292964929685847,1.0802563052625,1.8008879075447717,2019-01-01T15:00:00Z
4,16,9075.831303472494,7249.316525319856,16,162.46955641679904,1.770488651547483,2.8507449568099834,2.4019682655731835,2019-01-01T16:00:00Z
4,17,8960.626176171087,7230.533016841983,17,116.7263532681111,0.45246959149465615,-2.9799707588749498,2.2149600833654404,2019-01-01T17:00:00Z
4,18,8877.84190147192,7328.458557529636,18,128.2288877610505,-1.0306125401205062,2.272602008184134,1.8518899629513421,2019-01-01T18:00:00Z
4,19,8877.205527760249,7412.148492262008,19,83.69235417294496,-0.6942018823291458,1.5784001258549851,1.7131764193375907,2019-01-01T19:00:00Z
4,20,8777.257435733341,7547.566323514774,20,168.30808097361736,0.6282194976008317,2.2066196234558157,2.0267569770415625,2019-01-01T20:00:00Z
4,21,8896.235473540732,7482.025711105329,21,135.83572930382414,-2.7101252523949495,-0.5035056289391299,1.9640750934680304,2019-01-01T21:00:00Z
