sim,step,x,y,t,hour,sl,angle,bearing,hab_p
2,91,8633.504138434317,5601.664575532782,2018-07-04T09:00:00Z,19,35.194338002491634,-2.6437606452083933,0.5207229824537761,-0.8291730880737305
2,92,8558.858797843035,5628.977916940099,2018-07-04T10:00:00Z,20,79.48550491014754,2.2700936303287875,2.79081661278256,-0.9187588592370352
2,93,8517.22300396437,5788.988112008874,2018-07-04T11:00:00Z,21,165.33844639966267,-0.9654582211530265,1.8253583916295388,-0.653348296880722
2,94,8511.227586737605,5863.167019788605,2018-07-04T12:00:00Z,22,74.42079942540866,-0.17391362500055418,1.6514447666289833,-0.7973075012365977
2,95,8510.085163544587,5744.239820034305,2018-07-04T13:00:00Z,23,118.93268672720347,3.05133843763657,-1.5804021029140385,-0.9773953557014465
2,96,8530.899104302809,5712.273195334125,2018-07-04T14:00:00Z,24,38.14557935867431,0.5867642510977031,-0.9936378518163191,-0.8463186124960581
2,97,8764.172407377833,5520.45485635386,2018-07-04T15:00:00Z,1,302.01110757169255,0.3054523605283017,-0.6881854912880189,-0.7170644700527191
2,98,8507.262325018282,5420.880399184924,2018-07-04T16:00:00Z,2,275.5319635513811,-2.083649098177082,-2.7718345894651004,-0.8177444040775299
2,99,8807.107606705358,5376.234524864962,2018-07-04T17:00:00Z,3,303.1508651542914,2.6240241599274183,-0.14781042953768328,-0.6383159856001536
2,100,8967.216408235943,5528.7566291559315,2018-07-04T18:00:00Z,4,221.12851608262903,0.9089460892758998,0.7611356597382157,-0.6682499448458353
3,1,14672.022184822708,6302.371157798916,2018-06-30T15:00:00Z,1,0,2.8237022651162738,0,0
3,2,14633.769400010811,6242.079515634316,2018-06-30T16:00:00Z,2,71.40278468497885,-2.1361712029164197,-2.1361712029164237,-0.3591945990920067
3,3,14873.06540654646,6455.313773229283,2018-06-30T17:00:00Z,3,320.5174368985031,2.864041738148673,0.7278705352322488,-0.40927564601103467
3,4,14581.604308107952,6376.570008001798,2018-06-30T18:00:00Z,4,301.91083528946683,2.677591500616458,-2.8777232713308787,-0.340165709455808
3,5,14493.133140710346,6400.996600649631,2018-06-30T19:00:00Z,5,91.78129378625135,-0.5332548507421109,2.872207185106601,-0.3219189792871475
3,6,14472.80234353207,6385.646609088463,2018-06-30T20:00:00Z,6,25.47476309668196,0.9160864139447966,-2.4948917081282067,-0.34289076924324036
3,7,14380.65834900949,6367.541647206145,2018-06-30T21:00:00Z,7,93.90583246709122,-0.45268695332579156,-2.9475786614540023,-0.35410403708616894
3,8,14287.371379772741,6359.986450838399,2018-06-30T22:00:00Z,8,93.59241220063355,-0.11320160746133157,-3.0607802689153325,-0.45525487263997394
3,9,13984.326905689044,6386.501979294074,2018-06-30T23:00:00Z,9,304.2022789558756,-0.16808727140668323,3.0543177668575723,-0.6050102214018503
3,10,14141.801189835374,6428.314657641641,2018-07-01T00:00:00Z,10,162.9308142678857,-2.7947855885291966,0.2595321783283752,-0.4255339999993642
3,11,14331.53458854472,6552.612712258188,2018-07-01T01:00:00Z,11,226.82321082124247,0.32043359255674897,0.5799657708851236,-0.24384954323371252
3,12,14295.992786638279,6568.377012187059,2018-07-01T02:00:00Z,12,38.88100866752454,2.1441559692511305,2.724121740136258,-0.3193729867537816
3,13,14334.140635527845,6463.976416076474,2018-07-01T03:00:00Z,13,111.15189086626745,2.338593935527167,-1.2204696315161652,-0.39972977340221405
3,14,14300.642472460433,6471.63542087532,2018-07-01T04:00:00Z,14,34.36258551680416,-2.1458989249608034,2.9168167507026093,-0.3729504992564519
3,15,14328.874680565927,6508.886892722722,2018-07-01T05:00:00Z,15,46.741092513009455,-1.9945467546611115,0.9222699960415047,-0.33000555634498596
3,16,14250.389375068302,6381.875352777925,2018-07-01T06:00:00Z,16,149.30463642567904,-3.0465714971315063,-2.124301501090003,-0.4186086654663086
3,17,13879.044012151857,6349.070908870952,2018-07-01T07:00:00Z,17,372.7915102300378,-0.9291804319117745,-3.053481933001776,-0.5994332879781723
3,18,13616.789142230366,6150.87848116718,2018-07-01T08:00:00Z,18,328.7215465962836,0.5590440059696555,-2.4944379270321217,-0.7147870063781738
3,19,13582.559666430856,5997.830271442498,2018-07-01T09:00:00Z,19,156.82924317052445,0.70361096179793,-1.790826965234192,-0.7528034647305807
3,20,13448.722487786048,5916.455875067913,2018-07-01T10:00:00Z,20,156.63391322740458,-0.8044769982446431,-2.5953039634788366,-0.7902631759643555
3,21,13679.411021871623,5961.336036247318,2018-07-01T11:00:00Z,21,235.01367752971504,2.7874524644237146,0.19214850094487892,-0.7653495669364929
3,22,13658.013358166956,6186.338527731789,2018-07-01T12:00:00Z,22,226.01765680193589,1.4734623539070935,1.66561085485197,-0.7291151583194733
3,23,13596.664315061182,6162.330833935824,2018-07-01T13:00:00Z,23,65.8792414300218,1.8489913811584167,-2.7685830711692008,-0.7812171479066213
3,24,13588.028346568124,6150.0098301865955,2018-07-01T14:00:00Z,24,15.04616513273644,0.5864473771900616,-2.1821356939791126,-0.7812171479066213
3,25,13460.816811763705,6011.129994841622,2018-07-01T15:00:00Z,1,188.33582572825256,-0.13023614156662333,-2.3123718355457363,-0.7812222441037496
3,26,13567.527965290436,5976.704756284155,2018-07-01T16:00:00Z,2,112.12656838030759,2.0003103124964294,-0.3120615230493052,-0.7079809705416361
3,27,13562.6859271843,5965.058532762113,2018-07-01T17:00:00Z,3,12.612686285904568,-1.6527534390147316,-1.9648149620640736,-0.6852897802988688
3,28,13773.240492498648,5926.952853900543,2018-07-01T18:00:00Z,4,213.97492314805228,1.7857751784869746,-0.17903978357709935,-0.6563797295093536
3,29,13769.872620259732,5871.862351288878,2018-07-01T19:00:00Z,5,55.19335142409416,-1.4528140010660315,-1.6318537846431398,-0.6929901341597239
3,30,13649.18386700895,5625.108427396003,2018-07-01T20:00:00Z,6,274.6875936728108,-0.3938367974777246,-2.0256905821208644,-0.9170023004213969
3,31,13725.403251428961,5453.981873607256,2018-07-01T21:00:00Z,7,187.333104316825,0.8739143741557793,-1.1517762079650842,-0.7259026567141215
3,32,13630.28629665474,5400.620007382467,2018-07-01T22:00:00Z,8,109.06293528286064,-1.4785571489829012,-2.630333356947989,-0.7608462770779928
3,33,13643.849951643271,5333.13451006282,2018-07-01T23:00:00Z,9,68.83505709395429,1.2578806980429453,-1.3724526589050459,-0.5858695606390635
3,34,13707.00220688202,5416.219289481409,2018-07-02T00:00:00Z,10,104.36133341796479,2.2933188563126743,0.9208661974076252,-0.5941474139690399
3,35,13205.218768170567,5118.4165789930275,2018-07-02T01:00:00Z,11,583.5007058601705,2.7563443467943216,-2.6059747629776395,-0.5780305018027624
3,36,13346.186457278825,5312.728005473785,2018-07-02T02:00:00Z,12,240.06003381135582,-2.7340323620505993,0.9431781821513461,-0.8754124542077383
3,37,12846.759245147468,5202.271866035486,2018-07-02T03:00:00Z,13,511.4959422682773,2.416076332442863,-2.9239307925853777,-0.39598049223423004
3,38,12873.461404971738,5336.112786959543,2018-07-02T04:00:00Z,14,136.47856041547516,-1.9853793712027934,1.373875143391418,-0.6608677903811137
3,39,12978.331332937394,5419.569791112872,2018-07-02T05:00:00Z,15,134.02527125050173,-0.7016915810937334,0.6721835622976878,-0.7989471058050791
3,40,12738.989211170994,5127.4428531394615,2018-07-02T06:00:00Z,16,377.6543381736306,-2.9293839996647146,-2.2572004373670254,-0.6950131257375082
3,41,12686.84580335783,4938.0260300942755,2018-07-02T07:00:00Z,17,196.46289174014854,0.41777394961904957,-1.8394264877479722,-0.8814647297064463
3,42,12523.308521355932,4978.112074021464,2018-07-02T08:00:00Z,18,168.37854234521978,-1.5425454022819227,2.901213417149689,-0.7790022492408752
3,43,12651.54218570392,4738.946125546327,2018-07-02T09:00:00Z,19,271.3746922285212,2.3033389527756256,-1.0786329372542736,-0.6467782557010651
3,44,12779.345200951844,4489.847832821671,2018-07-02T10:00:00Z,20,279.97065943559056,-0.01812040114172664,-1.0967533383959998,-0.6952993273735046
3,45,12809.404355071178,4426.84886587632,2018-07-02T11:00:00Z,21,69.8027405088885,-0.028852289173654455,-1.1256056275696598,-0.5870068371295929
3,46,12934.812471838566,4397.842610301871,2018-07-02T12:00:00Z,22,128.71891319302432,0.8983077636326495,-0.22729786393700832,-0.6815667549769083
3,47,12917.126983075279,4528.207660383992,2018-07-02T13:00:00Z,23,131.55919882589066,1.9329322995317408,1.7056344355947368,-0.8262628813584646
3,48,13053.272859645544,4304.821082835666,2018-07-02T14:00:00Z,24,261.60516572850787,-2.729082138391057,-1.0234477027963211,-0.727227787176768
3,49,13047.271245889518,4421.434430502192,2018-07-02T15:00:00Z,1,116.76768483476316,2.6456645862751813,1.6222168834788613,-0.8149001101652781
3,50,13116.544441668691,4222.4616338208,2018-07-02T16:00:00Z,2,210.68685168437645,-2.8579837870678375,-1.2357669035889753,-0.7425594329833984
3,51,13237.865997705776,4395.499083794831,2018-07-02T17:00:00Z,3,211.3312070016509,2.1950800203165475,0.9593131167275711,-0.8225953976313273
3,52,13303.018897468828,4343.535035031785,2018-07-02T18:00:00Z,4,83.3376428235319,-1.6325710680065404,-0.6732579512789715,-0.8023861646652222
3,53,13383.174080376828,4273.593267359302,2018-07-02T19:00:00Z,5,106.37999911715778,-0.04419948771464721,-0.7174574389936251,-0.7532754143079122
3,54,13025.540510492034,3926.329535082444,2018-07-02T20:00:00Z,6,498.491594777079,-1.6534471225837222,-2.3709045615773476,-0.695777157942454
3,55,12969.610858125867,3951.70034813604,2018-07-02T21:00:00Z,7,61.41501582512857,-1.1965483929976866,2.7157323526045536,-0.7077126006285349
3,56,12977.322120403447,4017.191170562381,2018-07-02T22:00:00Z,8,65.94324368722113,-1.2621420569856499,1.4535902956189137,-0.6574427088101705
3,57,13115.687063398942,4371.918562237763,2018-07-02T23:00:00Z,9,380.757639260155,-0.25470206316899535,1.1988882324499206,-0.8368508418401083
3,58,12989.877686031503,4417.949667807995,2018-07-03T00:00:00Z,10,133.9658990698772,1.5919534474338937,2.7908416798838163,-0.7380408346652985
3,59,13405.703501881617,4544.136508825963,2018-07-03T01:00:00Z,11,434.5506046175823,-2.496212857742231,0.2946288221415857,-0.7388219833374023
3,60,13418.622164452134,4586.893221197487,2018-07-03T02:00:00Z,12,44.665739615864084,0.98274536171182,1.2773741838534198,-0.7450361251831055
3,61,13593.328587775559,4546.173440251251,2018-07-03T03:00:00Z,13,179.38906017584642,-1.5063615499363767,-0.22898736608295778,-0.6944546699523926
3,62,13665.369865958848,4575.085786020647,2018-07-03T04:00:00Z,14,77.62647422220898,0.6106400031043235,0.3816526370213722,-0.7082490424315134
3,63,13696.151882509854,4432.163751757159,2018-07-03T05:00:00Z,15,146.19931744355083,-1.7403131734519846,-1.358660536430615,-0.752474844455719
3,64,13719.743611317816,4368.136449647875,2018-07-03T06:00:00Z,16,68.23536534336078,0.1408920397818414,-1.217768496648784,-0.8410094579060873
3,65,13694.128438357387,4395.143339353128,2018-07-03T07:00:00Z,17,37.22242841814956,-2.735663556670688,2.329753253860131,-0.7347618738810221
3,66,13575.081339672104,4377.192404269669,2018-07-03T08:00:00Z,18,120.3928892242153,0.9615004206376057,-2.991931632681849,-0.6369456946849823
3,67,13487.851113407907,4457.254129852154,2018-07-03T09:00:00Z,19,118.40182548148479,-0.8922351394834789,2.399018535014263,-0.664566566546758
3,68,13850.220910909151,4374.434816163339,2018-07-03T10:00:00Z,20,371.7134768352895,-2.6237085426664066,-0.2246900076521431,-0.7652014791965485
3,69,14146.938961008682,4742.71800815673,2018-07-03T11:00:00Z,21,472.94197398804533,1.117292140616648,0.8926021329645061,-0.6865982909997305
3,70,14207.78795777693,4848.423314582589,2018-07-03T12:00:00Z,22,121.96807866932697,0.15587342687960515,1.0484755598441187,-0.7541405558586121
3,71,14079.376266152756,4950.111575694861,2018-07-03T13:00:00Z,23,163.7988552884892,1.423339310469717,2.4718148703138363,-0.7218992312749227
3,72,13936.734493902399,5047.394344912853,2018-07-03T14:00:00Z,24,172.65750020617028,0.07122961147922702,2.543044481793066,-0.7225155035654703
3,73,13920.149702712113,4796.043605455289,2018-07-03T15:00:00Z,1,251.89729955815176,2.1034573425156813,-1.6366834828708425,-0.6458452542622884
3,74,14064.889850168352,4905.8760569772085,2018-07-03T16:00:00Z,2,181.6944624719437,2.2858087483779626,0.6491252655071185,-0.8081111212571462
3,75,13991.855157557995,5223.423034530943,2018-07-03T17:00:00Z,3,325.8376118225175,1.147736122696415,1.7968613882035316,-0.5245305846134821
3,76,13744.854578220356,5277.509076435315,2018-07-03T18:00:00Z,4,252.85289423301234,1.1291623661677592,2.92602375437129,-0.630822112162908
3,77,13422.386393480036,5384.971375348932,2018-07-03T19:00:00Z,5,339.9027447043013,-0.1061060290677247,2.8199177253035645,-0.7171288828055064
3,78,13455.797273310814,5661.562948825846,2018-07-03T20:00:00Z,6,278.6021992187104,-1.3693339677189902,1.4505837575845733,-0.832312653462092
3,79,13214.802621765162,5683.774417887317,2018-07-03T21:00:00Z,7,242.01605614396593,1.599102725161436,3.049686482746011,-0.623918612798055
3,80,13231.235694001065,5593.404786149348,2018-07-03T22:00:00Z,8,91.85159880789479,1.8425798852024462,-1.3909189392311232,-0.6092612544695536
3,81,13310.85948653649,5450.883751854791,2018-07-03T23:00:00Z,9,163.25499549512952,0.3296062512976605,-1.061312687933462,-0.9023255407810211
3,82,13374.972893155336,5593.551937448371,2018-07-04T00:00:00Z,10,156.41208421614297,2.2097639347262366,1.14845124679278,-0.7707246045271555
3,83,13273.786328445707,5543.612253094454,2018-07-04T01:00:00Z,11,112.83923498103323,2.4516082075509402,-2.6831258528358686,-0.6671606798966726
3,84,13625.227578246459,5470.271842264512,2018-07-04T02:00:00Z,12,359.0122113831485,2.4773937391304024,-0.20573211370546546,-0.8578830361366272
3,85,13586.517591276512,5395.231290633043,2018-07-04T03:00:00Z,13,84.43664773289308,-1.841314621984869,-2.04704673569033,-0.7144635121027628
3,86,13433.71046984376,5506.266437226303,2018-07-04T04:00:00Z,14,188.8883801072759,-1.7229255860120325,2.5132129854772236,-0.6843272348244985
3,87,13394.893751365018,5439.697283129886,2018-07-04T05:00:00Z,15,77.05965163800245,1.671272913968056,-2.0986994077343137,-0.8698444863160452
3,88,13444.759972314454,5437.197350874308,2018-07-04T06:00:00Z,16,49.92884590154764,2.0486085645867798,-0.0500908431475308,-0.7853516240914663
3,89,13309.67760168618,5264.760017892026,2018-07-04T07:00:00Z,17,219.04766755342675,-2.1852240983721236,-2.2353149415196567,-0.6163770059744517
3,90,13191.147672347215,5264.447202248858,2018-07-04T08:00:00Z,18,118.53034211849118,-0.9036385903001203,-3.1389535318197734,-0.6006340881188711
3,91,12965.024170081633,6191.938044679251,2018-07-04T09:00:00Z,19,954.6575831517251,-1.334299281412251,1.8099324939475623,-0.7618242998917898
3,92,13022.220379943063,6104.290610220154,2018-07-04T10:00:00Z,20,104.65887057375738,-2.8025480542213366,-0.9926155602737807,-0.8475107451279958
3,93,13042.880151298501,6148.582634194772,2018-07-04T11:00:00Z,21,48.873403198745144,2.126967171897298,1.1343516116235162,-0.8550392289956411
3,94,13074.129736074974,6079.917906232832,2018-07-04T12:00:00Z,22,75.4412447855231,-2.278057730019793,-1.1437061183962742,-0.7545789778232574
3,95,13164.940144315879,6079.692262855436,2018-07-04T13:00:00Z,23,90.8106885769158,1.1412213491128025,-0.0024847692834686842,-0.9669263362884521
3,96,13194.833191968577,6072.593760518917,2018-07-04T14:00:00Z,24,30.724306882142077,-0.23066030945916616,-0.23314507874262505,-0.8761214017868042
3,97,13330.477620056774,6032.5370900302605,2018-07-04T15:00:00Z,1,141.43531285365438,-0.054000136225282436,-0.287145214967907,-0.927105039358139
3,98,13194.724716617835,5963.6564342430165,2018-07-04T16:00:00Z,2,152.22810362670535,-2.38489952203214,-2.672044737000046,-0.971525231997172
3,99,13328.173998663131,6012.197083606015,2018-07-04T17:00:00Z,3,142.00318841133947,3.02090599651753,0.34886125951748387,-0.8878994882106781
3,100,13365.78679326521,5921.07164041679,2018-07-04T18:00:00Z,4,98.582801310425765,-1.5282011789131573,-1.179339919395672,-0.7835310995578766
4,1,6177.699046675116,14191.042052116245,2018-06-30T15:00:00Z,1,0,2.0874067276117163,0,0
4,2,6169.4967293902055,14165.91237613472,2018-06-30T16:00:00Z,2,26.434421192429973,-1.8862936343755623,-1.886293634375568,-0.33738187452157337
4,3,6145.880768408133,14293.116879896428,2018-06-30T17:00:00Z,3,129.37812562550636,-2.642531782318464,1.7543598904855575,-0.4136133094628652
4,4,6228.09316286034,14273.528712325493,2018-06-30T18:00:00Z,4,84.51375101338436,-1.9882617791752266,-0.23390188868966677,-0.3146296640237172
4,5,6164.704093060894,14376.303633314967,2018-06-30T19:00:00Z,5,120.75122589204413,2.3573615272384076,2.123459638548739,-0.3135961989561717
4,6,6255.287388927459,14362.009932931993,2018-06-30T20:00:00Z,6,91.70410765438996,-2.2799653795839117,-0.1565057410351725,-0.38696568210919696
4,7,6468.767990795663,14403.2659777827,2018-06-30T21:00:00Z,7,217.43051444250918,0.3474067195700421,0.19090097853487115,-0.347724512219429
4,8,6699.681725106795,14161.19731059117,2018-06-30T22:00:00Z,8,334.54206361741103,-0.9998790158315725,-0.8089780372967,-0.2551579525073369
4,9,6677.742592684704,14267.968157529143,2018-06-30T23:00:00Z,9,109.00155635258805,2.5824322900419485,1.7734542527452455,-0.290860856572787
4,10,6834.034605512794,14176.932826964745,2018-07-01T00:00:00Z,10,180.87184602592336,-2.300883940708805,-0.5274296879635557,-0.24477249632279077
4,11,6881.517817652432,14188.868985762067,2018-07-01T01:00:00Z,11,48.96046692927645,0.7737033636678121,0.2462736757042379,-0.2272633214791616
4,12,7322.808573674997,14222.570238801127,2018-07-01T02:00:00Z,12,442.5757627879886,-0.17005190601874354,0.07622176968549323,-0.3009564404686292
4,13,7476.636949379713,14185.677140913307,2018-07-01T03:00:00Z,13,158.190612375423,-0.3116086987016402,-0.23538692901614205,-0.294377105931441
4,14,7489.303762268464,14366.137784345434,2018-07-01T04:00:00Z,14,180.9046488531888,1.7361066373643004,1.500719708348161,-0.27186185866594315
4,15,7392.061359049884,14248.192149619335,2018-07-01T05:00:00Z,15,152.86352650212967,2.5221858505702066,-2.260279748261223,-0.2810800274213155
4,16,7266.693114941447,14253.244496871172,2018-07-01T06:00:00Z,16,125.47000774522093,-0.9215911654797937,3.1013143934385656,-0.3052343701322873
4,17,7260.686116046494,14087.198007369016,2018-07-01T07:00:00Z,17,166.15511039902938,1.5749137477648638,-1.606957165976156,-0.29638050496578217
4,18,7131.973230551423,13976.560614587981,2018-07-01T08:00:00Z,18,169.7281343026326,-0.8246132449087131,-2.4315704108848686,-0.3213595723112424
